34.4333
18.2418
12.4152
9.50183
7.56899
6.45451
6.02828
6.11726
5.26202
4.4594
3.9836
3.88145
3.59299
3.70268
3.29721
2.81273
2.47305
2.4271
2.40689
2.3916
2.40496
2.12028
2.1197
2.24117
2.1562
2.09898
2.16839
2.16921
2.2326
2.48115
2.49155
2.39994
2.33873
2.477
2.52993
1.75857
1.59735
1.67389
1.71488
1.91441
1.87415
1.92918
1.94644
1.83021
1.92478
1.87355
1.82663
1.82635
1.77716
1.61101
1.51483
1.43649
1.42522
1.39198
1.44138
1.52892
1.62524
1.66107
1.62812
1.69107
1.69114
1.60975
1.7255
1.82934
1.79
1.69936
1.72786
1.88321
1.75627
1.66054
1.61162
1.62622
1.60747
1.59794
1.5865
1.63749
1.66822
1.67729
1.60667
2.00679
