35.5871
20.1716
13.9527
9.92787
8.22106
6.64662
7.25002
5.57742
4.87355
4.37319
3.97977
3.90157
3.23951
3.02887
2.91808
3.30299
2.49257
2.38983
2.31156
2.18544
2.25991
2.19933
2.20626
2.20376
2.41872
2.40963
2.31937
1.7479
1.71623
1.81421
1.9395
1.70357
1.46355
1.50271
1.66798
1.57113
1.6197
1.64593
1.57909
1.54887
1.56202
1.7595
1.73377
1.73141
1.82622
1.68243
1.67413
1.782
1.77142
1.86966
2.05309
1.91454
1.94209
2.02872
1.92853
2.00822
2.04186
2.01111
1.81162
1.7537
1.69679
1.58204
1.60029
1.63196
1.65988
1.81772
1.67204
1.58603
1.51867
1.59097
1.56293
1.60509
1.63697
1.53995
1.54214
1.49049
1.53522
1.59285
1.59592
1.92856
